7-* H&K USP45match-sf .45ACP (VHP) 3|5|12(c)|SA|8M|1.2|6/72hrs|910|3|underbarrel weight, stainless steel|ray.000|||
7-* H&K USP9match-sm 9mmPara (VHP) 3|5|15(c)|SA|7M|1.2|6/72hrs|1300|3|underbarrel weight, smartlink2|ray.000|||
7-* H&K USP40match-sm .40S&W (VHP) 3|5|13(c)|SA|8M|1.2|6/72hrs|1300|3|underbarrel weight, smartlink2|ray.000|||
7-* H&K USP45match-sm .45ACP (VHP) 3|5|12(c)|SA|8M|1.2|6/72hrs|1300|3|underbarrel weight, smartlink2|ray.000|||
7-* H&K USP9match-ss 9mmPara (VHP) 3|5|15(c)|SA|7M|1.2|6/72hrs|1360|3|underbarrel weight, smartlink2, stainless steel|ray.000|||
7-* H&K USP40match-ss .40S&W (VHP) 3|5|13(c)|SA|8M|1.2|6/72hrs|1360|3|underbarrel weight, smartlink2, stainless steel|ray.000|||
7-* H&K USP45match-ss .45ACP (VHP) 3|5|12(c)|SA|8M|1.2|6/72hrs|1360|3|underbarrel weight, smartlink2, stainless steel|ray.000|||
6-H&K USP Tactical
7-* H&K USP9SD      9mm Para (VHP) 3|6|15(c)|SA|7M|.77|4/48hrs|1020|2|threaded barrel|ray.000|||
7-* H&K USP40 tact   .40 S&W (VHP) 3|6|13(c)|SA|8M|.86|4/48hrs|1020|2|threaded barrel|ray.000|||
7-* H&K USP45 tact   .45 ACP (VHP) 3|6|12(c)|SA|8M|.86|4/48hrs|1115|2|threaded barrel|ray.000|||
7-* H&K USP45CT      .45 ACP (VHP) 3|7|8(c)|SA|8M|.78|4/48hrs|1020|2|threaded barrel|ray.000|||
7-* H&K USP9SD-s    9mm Para (VHP) 3|6|15(c)|SA|7M|.77|4/48hrs|1470|2|threaded barrel, smartlink2|ray.000|||
7-* H&K USP40 tact-s .40 S&W (VHP) 3|6|13(c)|SA|8M|.86|4/48hrs|1470|2|threaded barrel, smartlink2|ray.000|||
7-* H&K USP45 tact-s .45 ACP (VHP) 3|6|12(c)|SA|8M|.86|4/48hrs|1565|2|threaded barrel, smartlink2|ray.000|||
7-* H&K USP45CT-s    .45 ACP (VHP) 3|7|8(c)|SA|8M|.78|4/48hrs|1470|2|threaded barrel, smartlink2|ray.000|||
6-H&K USP/MP
7-* H&K USP/MP    9mm Para (MPist) 3|5|15(c)|SA/FA|7M|1.6|12/18days|1400|4|none|ray.000|||
7-* H&K USP/MP-sf 9mm Para (MPist) 3|5|15(c)|SA/FA|7M|1.6|12/18days|1400|4|stainless steel|ray.000|||
7-* H&K USP/MP-sm 9mm Para (MPist) 3|5|15(c)|SA/FA|7M|1.6|12/18days|1400|4|smartlink2|ray.000|||
7-* H&K USP/MP-ss 9mm Para (MPist) 3|5|15(c)|SA/FA|7M|1.6|12/18days|1400|4|stainless steel, smartlink2|ray.000|||
5-Izhmekh
6-* I PM       9mm Makarov (LPist) 3|7|8(c)|SA|5M|.73|2/24hrs|150|1|none|ray.000|||
6-* I PMM       9mm Mak HI (LPist) 3|7|12(c)|SA|6M|.76|2/24hrs|300|1|none|ray.000|||
6-* I IZH-71H     .380 ACP (LPist) 3|7|12(c)|SA|5M|.76|2/24hrs|250|1|none|ray.000|||
6-* I Baikal-442  9mm Para (LPist) 3|7|12(c)|SA|6M|.78|2/24hrs|300|1|none|ray.000|||
6-* I PSM         5.45x18mm (LHOP) 3|9|8(c)|SA|6L|.46|2/24hrs|400|1|armor piercing bullet (-1 armor rating)|ray.000|||
6-* I Baikal-441    .25 ACP (LHOP) 3|9|8(c)|SA|5L|.46|2/24hrs|400|1|none|ray.000|||
5-Kahr
6-* Kahr K9       9mm Para (LPist) 3|7|7(c)|SA|7M|.71|3/36hrs|650|1|Can't take int. smartlink|ray.000|||
6-* Kahr K40       .40 S&W (LPist) 3|7|6(c)|SA|8M|.74|3/36hrs|650|1|Can't take int. smartlink|ray.000|||
6-* Kahr K9-S     9mm Para (LPist) 3|7|7(c)|SA|7M|.71|3/36hrs|710|1|Can't take int. smartlink, stainless steel|ray.000|||
6-* Kahr K40-S     .40 S&W (LPist) 3|7|6(c)|SA|8M|.74|3/36hrs|710|1|Can't take int. smartlink, stainless steel|ray.000|||
6-* Kahr PM9      9mm Para (LPist) 3|8|6(c)|SA|7M|.45|3/36hrs|660|1|Can't take int. smartlink|ray.000|||
6-* Kahr P9       9mm Para (LPist) 3|7|7(c)|SA|6M|.50|3/36hrs|630|1|Can't take int. smartlink|ray.000|||
6-* Kahr P40       .40 S&W (LPist) 3|7|6(c)|SA|8M|.53|3/36hrs|630|1|Can't take int. smartlink|ray.000|||
6-* Kahr MK9      9mm Para (LPist) 3|8|6(c)|SA|7M|.68|3/36hrs|675|1|Can't take int. smartlink|ray.000|||
6-* Kahr MK40      .40 S&W (LPist) 3|8|5(c)|SA|8M|.68|3/36hrs|675|1|Can't take int. smartlink|ray.000|||
6-* Kahr MK9-D    9mm Para (LPist) 3|8|6(c)|SA|7M|.68|3/36hrs|725|1|Duo-tone (stainless & black), Can't take int. smartlink|ray.000|||
6-* Kahr MK40-D    .40 S&W (LPist) 3|8|5(c)|SA|8M|.68|3/36hrs|725|1|Duo-tone (stainless & black), Can't take int. smartlink|ray.000|||
5-Kel-Tec
6-* Kel-Tec P11   9mm Para (LPist) 3|8|10(c)|SA|6M|.4|2/24hrs|315|1|Can't take int. smartlink|ray.000|||
6-* Kel-Tec P40    .40 S&W (LPist) 3|8|9(c)|SA|8M|.4|4/48hrs|350|1|Can't take int. smartlink|ray.000|||
6-* Kel-Tec P357  .357 SIG (LPist) 3|8|9(c)|SA|8M|.4|2/24hrs|350|1|Can't take int. smartlink|ray.000|||
6-* Kel-Tec P32     .32 ACP (LHOP) 3|9|7(c)|SA|6L|.2|2/24hrs|300|1|Can't take int. smartlink|ray.000|||
6-* Kel-Tec P11p  9mm Para (LPist) 3|8|10(c)|SA|6M|.4|2/24hrs|315|1|parkerized, Can't take int. smartlink|ray.000|||
6-* Kel-Tec P40p   .40 S&W (LPist) 3|8|9(c)|SA|8M|.4|4/48hrs|350|1|parkerized, Can't take int. smartlink|ray.000|||
6-* Kel-Tec P357p .357 SIG (LPist) 3|8|9(c)|SA|8M|.4|2/24hrs|350|1|parkerized, Can't take int. smartlink|ray.000|||
6-* Kel-Tec P11c  9mm Para (LPist) 3|8|10(c)|SA|6M|.4|2/24hrs|315|1|chrome finish, Can't take int. smartlink|ray.000|||
6-* Kel-Tec P40c   .40 S&W (LPist) 3|8|9(c)|SA|8M|.4|4/48hrs|350|1|chrome finish, Can't take int. smartlink|ray.000|||
6-* Kel-Tec P357c .357 SIG (LPist) 3|8|9(c)|SA|8M|.4|2/24hrs|350|1|chrome finish, Can't take int. smartlink|ray.000|||
6-* Kel-Tec P32     .32 ACP (LHOP) 3|9|7(c)|SA|6L|.2|2/24hrs|300|1|Can't take int. smartlink|ray.000|||
6-* Kel-Tec P32p    .32 ACP (LHOP) 3|9|7(c)|SA|6L|.2|2/24hrs|340|1|parkerized, Can't take int. smartlink|ray.000|||
6-* Kel-Tec P32C    .32 ACP (LHOP) 3|9|7(c)|SA|6L|.2|2/24hrs|355|1|chrome finish, Can't take int. smartlink|ray.000|||
5-Kimber
6-* Ki Ultra CDP   .45 ACP (LPist) 3|7|7(c)|SA|8M|.7|4/48hrs|1100|2|Can't take int. smartlink|ray.000|||
6-* Ki Compact CDP .45 ACP (MPist) 3|7|7(c)|SA|8M|.8|4/48hrs|1100|2|Can't take int. smartlink|ray.000|||
6-* Ki Pro CDP     .45 ACP (MPist) 3|6|7(c)|SA|8M|.8|4/48hrs|1100|2|Can't take int. smartlink|ray.000|||
6-* Ki Custom CDP  .45 ACP (MPist) 3|6|7(c)|SA|8M|.9|4/48hrs|1100|2|Can't take int. smartlink|ray.000|||
5-Magnum Research
6-Baby Eagle (IMI Jericho)
7-* M 9900        9mm Para (MPist) 3|6|16(c)|SA|7M|1|2/24hrs|500|1|none|ray.000|||
7-* M 9900RS      9mm Para (MPist) 3|6|16(c)|SA|7M|.92|2/24hrs|500|1|none|ray.000|||
7-* M 9900RB      9mm Para (MPist) 3|7|13(c)|SA|7M|.87|2/24hrs|500|1|none|ray.000|||
7-* M 9900BL      9mm Para (MPist) 3|7|13(c)|SA|7M|.62|2/24hrs|500|1|none|ray.000|||
7-* M 9400         .40 S&W (MPist) 3|6|12(c)|SA|8M|1|2/24hrs|500|1|none|ray.000|||
7-* M 9400RS       .40 S&W (MPist) 3|6|12(c)|SA|8M|.92|2/24hrs|500|1|none|ray.000|||
7-* M 9400RB       .40 S&W (MPist) 3|7|9(c)|SA|8M|.87|2/24hrs|500|1|none|ray.000|||
7-* M 9400BL       .40 S&W (MPist) 3|7|9(c)|SA|8M|.62|2/24hrs|500|1|none|ray.000|||
7-* M 4500RS       .45 ACP (MPist) 3|6|10(c)|SA|8M|.92|2/24hrs|500|1|none|ray.000|||
6-Desert Eagle XXVI
7-* M DE357         .357 Mag (SMG) 3|5|9(c)|SA|9M|1.8|4/48hrs|1150|2|none|ray.000|||
7-* M DE41           .41 Mag (SMG) 3|5|8(c)|SA|9M|1.9|4/48hrs|1150|2|none|ray.000|||
7-* M DE44           .44 Mag (SMG) 3|5|8(c)|SA|10M|1.9|4/48hrs|1150|2|none|ray.000|||
7-* M DE440         .440 CBM (SMG) 3|5|7(c)|SA|11M|2|4/48hrs|1150|2|+2 recoil|ray.000|||
7-* M DE50            .50 AE (SMG) 3|5|7(c)|SA|11M|2|4/48hrs|1150|2|+2 recoil|ray.000|||
5-Para Ordnance
6-* P14.45         .45 ACP (MPist) 3|6|14(c)|SA|8M|1.1|2/24hrs|900|1|Can't take int. smartlink|ray.000|||
6-* P16.40         .40 S&W (MPist) 3|6|16(c)|SA|8M|1.1|2/24hrs|900|1|Can't take int. smartlink|ray.000|||
6-* P18.9         9mm Para (MPist) 3|6|18(c)|SA|7M|1.1|2/24hrs|900|1|Can't take int. smartlink|ray.000|||
5-Ruger
6-Ruger SP101
7-* R 241           .22 LR (LPist) 3|6|6(cyl)|SA|4L|.94|2/24hrs|480|1|adjustable rear sight|ray.000|||
7-* R 3231     .32 H&R Mag (MPist) 3|7|6(cyl)|SA|6L|.85|2/24hrs|480|1|adjustable rear sight|ray.000|||
7-* R 3241     .32 H&R Mag (MPist) 3|6|6(cyl)|SA|6L|.94|2/24hrs|480|1|adjustable rear sight|ray.000|||
7-* R 321X        .357 Mag (MPist) 3|7|5(cyl)|SA|9M|.7|2/24hrs|480|1|can fire .38 Mag at 5M and (LPist)|ray.000|||
7-* R 331X        .357 Mag (MPist) 3|7|5(cyl)|SA|9M|.77|2/24hrs|480|1|can fire .38 Mag at 5M and (LPist)|ray.000|||
7-* R 321XL       .357 Mag (MPist) 3|7|5(cyl)|SA|9M|.7|2/24hrs|480|1|concealed hammer, can fire .38 Mag at 5M and (LPist)|ray.000|||
6-Ruger GP100
7-* R GP141       .357 Mag (MPist) 3|6|6(cyl)|SA|9M|1.2|2/24hrs|500|1|can fire .38 Mag at 5M and (LPist)|ray.000|||
7-* R GP160         .357 Mag (VHP) 3|5|6(cyl)|SA|9M|1.2|2/24hrs|500|1|can fire .38 Mag at 5M and (LPist)|ray.000|||
7-* R GP161         .357 Mag (VHP) 3|5|6(cyl)|SA|9M|1.3|2/24hrs|500|1|can fire .38 Mag at 5M and (LPist)|ray.000|||
7-* R GPF331      .357 Mag (MPist) 3|6|6(cyl)|SA|8M|1|2/24hrs|490|1|can fire .38 Mag at 5M and (LPist)|ray.000|||
7-* R GPF340      .357 Mag (MPist) 3|6|6(cyl)|SA|9M|1|2/24hrs|490|1|can fire .38 Mag at 5M and (LPist)|ray.000|||
7-* R GPF341      .357 Mag (MPist) 3|6|6(cyl)|SA|9M|1.1|2/24hrs|490|1|can fire .38 Mag at 5M and (LPist)|ray.000|||
7-* R GP141-s     .357 Mag (MPist) 3|6|6(cyl)|SA|9M|1.2|2/24hrs|540|1|stainless steel, can fire .38 Mag at 5M and (LPist)|ray.000|||
7-* R GP160-s       .357 Mag (VHP) 3|5|6(cyl)|SA|9M|1.2|2/24hrs|540|1|stainless steel, can fire .38 Mag at 5M and (LPist)|ray.000|||
7-* R GP161-s       .357 Mag (VHP) 3|5|6(cyl)|SA|9M|1.3|2/24hrs|540|1|stainless steel, can fire .38 Mag at 5M and (LPist)|ray.000|||
7-* R GPF331-s    .357 Mag (MPist) 3|6|6(cyl)|SA|8M|1|2/24hrs|530|1|stainless steel, can fire .38 Mag at 5M and (LPist)|ray.000|||
7-* R GPF340-s    .357 Mag (MPist) 3|6|6(cyl)|SA|9M|1|2/24hrs|530|1|stainless steel, can fire .38 Mag at 5M and (LPist)|ray.000|||
7-* R GPF341-s    .357 Mag (MPist) 3|6|6(cyl)|SA|9M|1.1|2/24hrs|530|1|stainless steel, can fire .38 Mag at 5M and (LPist)|ray.000|||
6-Ruger Super Redhawk
7-* R KSRH7          .44 Mag (SMG) 3|4|6(cyl)|SA|10M|1.5|2/24hrs|650|1|scope mount, detachable 1" scope ring|ray.000|||
7-* R KSRH9          .44 Mag (SMG) 3|4|6(cyl)|SA|10M|1.64|2/24hrs|650|1|scope mount, detachable 1" scope ring|ray.000|||
7-* R KSRH7454   .454 Casull (SMG) 3|4|6(cyl)|SA|12M|1.5|2/24hrs|750|1|scope mount, detachable 1" scope ring, +2 recoil, can fire .45 colt at 8M (no recoil penalty)|ray.000|||
7-* R KSRH9454   .454 Casull (SMG) 3|4|6(cyl)|SA|12M|1.64|2/24hrs|750|1|scope mount, detachable 1" scope ring, +2 recoil, can fire .45 colt at 8M (no recoil penalty)|ray.000|||
7-* R KSRH7480    .480 Ruger (SMG) 3|4|6(cyl)|SA|11M|1.5|2/24hrs|750|1|scope mount, detachable 1" scope ring, +2 recoil|ray.000|||
7-* R KSRH9480    .480 Ruger (SMG) 3|4|6(cyl)|SA|11M|1.64|2/24hrs|750|1|scope mount, detachable 1" scope ring, +2 recoil|ray.000|||
6-Ruger Thunderbolt
7-* R TBOLT             10mm (VHP) 3|5|12(b)|SA/BF/FA|9M|1.25|14/12days|1250|5|no recoil penalties in first burst|ray.000|||
7-* R TBOLT-S1          10mm (VHP) 3|5|12(b)|SA/BF/FA|9M|1.25|14/12days|1700|5|no recoil penalties in first burst, smartlink1|ray.000|||
7-* R TBOLT-S2          10mm (VHP) 3|5|12(b)|SA/BF/FA|9M|1.25|14/12days|2150|5|no recoil penalties in first burst, smartlink2|ray.000|||
5-Saeder-Krupp
6-* SK P61         7.62x30mm (VHP) 3|5|8(c)|SS/SA|7M|.7|10/6days|2145|4|suppressor, can't use APDS, special ammo (DE8025)|ray.000|||
6-* SK P61-L       7.62x30mm (VHP) 3|5|8(c)|SS/SA|7M|.7|10/6days|2745|4|lasersight, suppressor, can't use APDS, special ammo (DE8025)|ray.000|||
5-SIG
6-SIG Sauer Full Size
7-* SIG P226      9mm Para (MPist) 3|6|15(c)|SA|7M|.8|2/24hrs|850|1|none|ray.000|||
7-* SIG P226       .40 S&W (MPist) 3|6|12(c)|SA|8M|.87|2/24hrs|850|1|none|ray.000|||
7-* SIG P226        .357 SIG (VHP) 3|6|12(c)|SA|9M|.87|2/24hrs|850|1|none|ray.000|||
7-* SIG P220      9mm Para (MPist) 3|6|9(c)|SA|7M|.79|4/48hrs|870|2|none|ray.000|||
7-* SIG P220       .38 Super (VHP) 3|6|9(c)|SA|8M|.79|6/72hrs|870|3|none|ray.000|||
7-* SIG P220       .45 ACP (MPist) 3|5|8(c)|SA|8M|.79|2/24hrs|870|1|none|ray.000|||
7-* SIG P226-T    9mm Para (MPist) 3|6|15(c)|SA|7M|.8|2/24hrs|900|1|two-tone|ray.000|||
7-* SIG P226-T     .40 S&W (MPist) 3|6|12(c)|SA|8M|.87|2/24hrs|900|1|two-tone|ray.000|||
7-* SIG P226-T      .357 SIG (VHP) 3|6|12(c)|SA|9M|.87|2/24hrs|900|1|two-tone|ray.000|||
7-* SIG P220-T    9mm Para (MPist) 3|6|9(c)|SA|7M|.79|4/48hrs|910|2|two-tone|ray.000|||
7-* SIG P220-T     .38 Super (VHP) 3|6|9(c)|SA|8M|.79|6/72hrs|910|3|two-tone|ray.000|||
7-* SIG P220-T     .45 ACP (MPist) 3|5|8(c)|SA|8M|.79|2/24hrs|910|1|two-tone|ray.000|||
7-* SIG P226-ST   9mm Para (MPist) 3|6|15(c)|SA|7M|.8|2/24hrs|900|1|stainless steel|ray.000|||
7-* SIG P226-ST    .40 S&W (MPist) 3|6|12(c)|SA|8M|.87|2/24hrs|900|1|stainless steel|ray.000|||
7-* SIG P226-ST     .357 SIG (VHP) 3|6|12(c)|SA|9M|.87|2/24hrs|900|1|stainless steel|ray.000|||
7-* SIG P220-ST   9mm Para (MPist) 3|6|9(c)|SA|7M|.79|4/48hrs|910|2|stainless steel|ray.000|||
7-* SIG P220-ST    .38 Super (VHP) 3|6|9(c)|SA|8M|.79|6/72hrs|910|3|stainless steel|ray.000|||
7-* SIG P220-ST    .45 ACP (MPist) 3|5|8(c)|SA|8M|.79|2/24hrs|910|1|stainless steel|ray.000|||
6-SIG Sauer Compact
7-* SIG P228      9mm Para (MPist) 3|6|13(c)|SA|7M|.8|2/24hrs|830|1|none|ray.000|||
7-* SIG P229      9mm Para (MPist) 3|6|13(c)|SA|7M|.8|2/24hrs|830|1|none|ray.000|||
7-* SIG P229       .40 S&W (MPist) 3|6|12(c)|SA|8M|.83|2/24hrs|830|1|none|ray.000|||
7-* SIG P229        .357 SIG (VHP) 3|6|12(c)|SA|9M|.83|2/24hrs|830|1|none|ray.000|||
7-* SIG P245       .45 ACP (MPist) 3|6|6(c)|SA|8M|.78|2/24hrs|830|1|none|ray.000|||
7-* SIG P228-T    9mm Para (MPist) 3|6|13(c)|SA|7M|.8|2/24hrs|880|1|two-tone|ray.000|||
7-* SIG P229-T    9mm Para (MPist) 3|6|13(c)|SA|7M|.8|2/24hrs|880|1|two-tone|ray.000|||
7-* SIG P229-T     .40 S&W (MPist) 3|6|12(c)|SA|8M|.83|2/24hrs|880|1|two-tone|ray.000|||
7-* SIG P229-T      .357 SIG (VHP) 3|6|12(c)|SA|9M|.83|2/24hrs|880|1|v|ray.000|||
7-* SIG P245-T     .45 ACP (MPist) 3|6|6(c)|SA|8M|.78|2/24hrs|880|1|v|ray.000|||
6-SIG Pro
7-* SIG SP2009    9mm Para (MPist) 3|6|13(c)|SA|7M|.7|2/24hrs|600|1|none|ray.000|||
7-* SIG SP2340     .40 S&W (MPist) 3|6|12(c)|SA|8M|.8|2/24hrs|600|1|none|ray.000|||
7-* SIG SP2340      .357 SIG (VHP) 3|6|12(c)|SA|9M|.8|2/24hrs|600|1|none|ray.000|||
7-* SIG SP2009-T  9mm Para (MPist) 3|6|13(c)|SA|7M|.7|2/24hrs|660|1|two-tone|ray.000|||
7-* SIG SP2340-T   .40 S&W (MPist) 3|6|12(c)|SA|8M|.8|2/24hrs|660|1|two-tone|ray.000|||
7-* SIG SP2340-T    .357 SIG (VHP) 3|6|12(c)|SA|9M|.8|2/24hrs|660|1|two-tone|ray.000|||
6-SIG P210
7-* SIG P210-8-9    9mm Para (VHP) 3|6|8(c)|SA|7M|.91|4/48hrs|4290|2|none|ray.000|||
7-* SIG P210-6-9    9mm Para (VHP) 3|6|8(c)|SA|7M|.91|4/48hrs|2090|2|none|ray.000|||
7-* SIG P210-5-9    9mm Para (VHP) 3|6|8(c)|SA|7M|.96|4/48hrs|2330|2|none|ray.000|||
7-* SIG P210-2-9    9mm Para (VHP) 3|6|8(c)|SA|7M|.91|4/48hrs|1680|2|none|ray.000|||
5-Smith & Wesson
6-S&W Model 60, 610
7-* S&W 2.125"    .357 Mag (LPist) 3|7|5(cyl)|SA|9M|.64|2/24hrs|480|1|can use .38 special ammo at 6L|ray.000|||
7-* S&W 3"        .357 Mag (MPist) 3|7|5(cyl)|SA|9M|.68|2/24hrs|500|1|can use .38 special ammo at 6L and (LPist)|ray.000|||
7-* S&W 610        10mm Auto (VHP) 3|6|6(cyl)|SA|9M|1.4|3/36hrs|600|1|can use .40 S&W ammo at 8M and (MPist)|ray.000|||
6-S&W Model 586/686
7-* S&W 586 2.5"  .357 Mag (LPist) 3|7|6(cyl)|SA|9M|1|2/24hrs|530|1|can use .38 special ammo at 5M and (LHOP) and (+1 recoil comp)|ray.000|||
7-* S&W 586 4"    .357 Mag (MPist) 3|6|6(cyl)|SA|9M|1.1|2/24hrs|560|1|can use .38 special ammo at 5M and (LPist) and (+1 recoil comp)|ray.000|||
7-* S&W 586 6"      .357 Mag (VHP) 3|5|6(cyl)|SA|9M|1.2|2/24hrs|600|1|can use .38 special ammo at 5M and (MPist) and (+1 recoil comp)|ray.000|||
7-* S&W 586 8.375"  .357 Mag (SMG) 3|4|6(cyl)|SA|9M|1.4|2/24hrs|650|1|can use .38 special ammo at 5M and (VHP) and (+1 recoil comp)|ray.000|||
7-* S&W 686 2.5"  .357 Mag (LPist) 3|7|6(cyl)|SA|9M|1|2/24hrs|580|1|stainless steel, can use .38 special ammo at 5M and (LHOP) and (+1 recoil comp)|ray.000|||
7-* S&W 686 4"    .357 Mag (MPist) 3|6|6(cyl)|SA|9M|1.1|2/24hrs|610|1|stainless steel, can use .38 special ammo at 5M and (LPist) and (+1 recoil comp)|ray.000|||
7-* S&W 686 6"      .357 Mag (VHP) 3|5|6(cyl)|SA|9M|1.2|2/24hrs|650|1|stainless steel, can use .38 special ammo at 5M and (MPist) and (+1 recoil comp)|ray.000|||
7-* S&W 686 8.375"  .357 Mag (SMG) 3|4|6(cyl)|SA|9M|1.4|2/24hrs|700|1|stainless steel, can use .38 special ammo at 5M and (VHP) and (+1 recoil comp)|ray.000|||
7-* S&W 586 2.5"+ .357 Mag (LPist) 3|7|7(cyl)|SA|9M|1|2/24hrs|555|1|can use .38 special ammo at 5M and (LHOP) and (+1 recoil comp)|ray.000|||
7-* S&W 586 4"+   .357 Mag (MPist) 3|6|7(cyl)|SA|9M|1.1|2/24hrs|585|1|can use .38 special ammo at 5M and (LPist) and (+1 recoil comp)|ray.000|||
7-* S&W 586 6"+     .357 Mag (VHP) 3|5|7(cyl)|SA|9M|1.2|2/24hrs|625|1|can use .38 special ammo at 5M and (MPist) and (+1 recoil comp)|ray.000|||
7-* S&W 686 2.5"+ .357 Mag (LPist) 3|7|7(cyl)|SA|9M|1|2/24hrs|605|1|stainless steel, can use .38 special ammo at 5M and (LHOP) and (+1 recoil comp)|ray.000|||
7-* S&W 686 4"+   .357 Mag (MPist) 3|6|7(cyl)|SA|9M|1.1|2/24hrs|635|1|stainless steel, can use .38 special ammo at 5M and (LPist) and (+1 recoil comp)|ray.000|||
7-* S&W 686 6"+     .357 Mag (VHP) 3|5|7(cyl)|SA|9M|1.2|2/24hrs|675|1|stainless steel, can use .38 special ammo at 5M and (MPist) and (+1 recoil comp)|ray.000|||
6-S&W Model 29/629
7-* S&W 26 4"        .44 Mag (VHP) 3|6|6(cyl)|SA|10M|1.2|2/24hrs|590|1|can use .44 special ammo at 8M and (MPist) and (+1 recoil comp)|ray.000|||
7-* S&W 26 6"        .44 Mag (VHP) 3|5|6(cyl)|SA|10M|1.3|2/24hrs|640|1|can use .44 special ammo at 8M and (MPist) and (+1 recoil comp)|ray.000|||
7-* S&W 26 8.375"    .44 Mag (SMG) 3|4|6(cyl)|SA|10M|1.4|2/24hrs|680|1|can use .44 special ammo at 8M and (MPist) and (+1 recoil comp)|ray.000|||
7-* S&W 629 4"       .44 Mag (VHP) 3|6|6(cyl)|SA|10M|1.2|2/24hrs|640|1|stainless steel, can use .44 special ammo at 8M and (MPist) and (+1 recoil comp)|ray.000|||
7-* S&W 629 6"       .44 Mag (VHP) 3|5|6(cyl)|SA|10M|1.3|2/24hrs|690|1|stainless steel, can use .44 special ammo at 8M and (MPist) and (+1 recoil comp)|ray.000|||
7-* S&W 629 8.375"   .44 Mag (SMG) 3|4|6(cyl)|SA|10M|1.4|2/24hrs|730|1|stainless steel, can use .44 special ammo at 8M and (MPist) and (+1 recoil comp)|ray.000|||
6-S&W Model 627&629
7-* S&W 627PC     .357 Mag (MPist) 3|6|8(cyl)|SA|9M|1|6/14hrs|1025|3|can use .38 special ammo at 5M and (LPist) and (+1 recoil comp)|ray.000|||
7-* S&W 629PC      .44 Mag (MPist) 3|6|6(cyl)|SA|10M|1.1|6/14hrs|1025|3|can use .44 special ammo at 8M and (LPist) and (+1 recoil comp)|ray.000|||
6-S&W X-Frame
7-* S&W 500       .500 Mag (LCarb) 3|4|5(cyl)|SA|10S|2.05|4/48hrs|990|2|+3 recoil, gas vent 1, (Net +2 recoil)|ray.000|||
7-* S&W 500H      .500 Mag (LCarb) 3|4|5(cyl)|SA|10S|2.32|4/48hrs|1115|2|+3 recoil, gas vent 1, (Net +2 recoil)|ray.000|||
7-* S&W 500S        .500 Mag (SMG) 3|5|5(cyl)|SA|9S|1.58|4/48hrs|920|2|+3 recoil, gas vent 1, (Net +2 recoil)|ray.000|||
7-* S&W 460XVR    .500 Mag (LCarb) 3|4|5(cyl)|SA|9S|2.05|4/48hrs|1000|2|+3 recoil, gas vent 1, (Net +2 recoil)|ray.000|||
5-Springfield Armory
6-* Sp 1911A1      .45 ACP (MPist) 3|6|7(c)|SA|8M|1.05|2/24hrs|450|1|Can't take int. smartlink|ray.000|||
6-* Sp MSO         .45 ACP (MPist) 3|6|7(c)|SA|8M|1.2|2/24hrs|750|1|Can't take int. smartlink|ray.000|||
6-* Sp TRPO        .45 ACP (MPist) 3|6|7(c)|SA|8M|1.3|3/36hrs|1400|1|Can't take int. smartlink|ray.000|||
5-Steyr
6-* Steyr M9      9mm Para (MPist) 3|6|14(c)|SA|7M|.78|2/24hrs|510|1|none|ray.000|||
6-* Steyr M40      .40 S&W (MPist) 3|6|12(c)|SA|8M|.78|2/24hrs|510|1|none|ray.000|||
6-* Steyr M357      .357 SIG (VHP) 3|6|12(c)|SA|9M|.78|2/24hrs|510|1|none|ray.000|||
6-* Steyr S9      9mm Para (MPist) 3|7|10(c)|SA|7M|.65|2/24hrs|510|1|none|ray.000|||
6-* Steyr S40      .40 S&W (MPist) 3|7|10(c)|SA|8M|.65|2/24hrs|510|1|none|ray.000|||
5-Taurus
6-Taurus 44
7-* T 44,4"        .44 Mag (MPist) 3|6|6(cyl)|SA|10M|1.24|2/24hrs|500|1|none|ray.000|||
7-* T 44,6"          .44 Mag (VHP) 3|5|6(cyl)|SA|10M|1.24|2/24hrs|525|1|none|ray.000|||
7-* T 44,8"          .44 Mag (SMG) 3|4|6(cyl)|SA|10M|1.24|2/24hrs|525|1|none|ray.000|||
7-* T 44,4"B       .44 Mag (MPist) 3|6|6(cyl)|SA|10M|1.24|2/24hrs|550|1|barrel porting (+1 recoil comp)|ray.000|||
7-* T 44,6"B         .44 Mag (VHP) 3|5|6(cyl)|SA|10M|1.24|2/24hrs|575|1|barrel porting (+1 recoil comp)|ray.000|||
7-* T 44,8"B         .44 Mag (SMG) 3|4|6(cyl)|SA|10M|1.24|2/24hrs|575|1|barrel porting (+1 recoil comp)|ray.000|||
7-* T 44,4"S       .44 Mag (MPist) 3|6|6(cyl)|SA|10M|1.24|2/24hrs|565|1|stainless steel|ray.000|||
7-* T 44,6"S         .44 Mag (VHP) 3|5|6(cyl)|SA|10M|1.24|2/24hrs|590|1|stainless steel|ray.000|||
7-* T 44,8"S         .44 Mag (SMG) 3|4|6(cyl)|SA|10M|1.24|2/24hrs|590|1|stainless steel|ray.000|||
7-* T 44,4"BS      .44 Mag (MPist) 3|6|6(cyl)|SA|10M|1.24|2/24hrs|615|1|stainless steel, barrel porting (+1 recoil comp)|ray.000|||
